cline,p,att,rep,group,Exp,dose,ncells,scene,ncolonies,pe,token,group_id
GBM549,23,1,r01,E100,r02,6,2000,7,0,0,GBM549_E100_6,4
GBM549,23,1,r01,B100,r02,6,2000,8,0,0,GBM549_B100_6,6
GBM549,23,1,r01,FBS,r02,6,2000,9,2,0.001,GBM549_FBS_6,2
GBM549,23,1,r01,CTRL,r02,6,2000,10,0,0,GBM549_CTRL_6,1
GBM549,23,1,r01,CTRL,r03,6,2000,11,1,0.0005,GBM549_CTRL_6,1
GBM549,23,1,r01,FBS,r03,6,2000,12,4,0.002,GBM549_FBS_6,2
GBM549,23,1,r01,B100,r03,6,2000,13,0,0,GBM549_B100_6,6
GBM549,23,1,r01,E100,r03,6,2000,14,0,0,GBM549_E100_6,4
GBM549,23,1,r01,S100,r03,6,2000,15,0,0,GBM549_S100_6,8
GBM626,18,2,r02,S100,r04,6,2000,16,0,0,GBM626_S100_6,8
GBM626,18,2,r02,E100,r04,6,2000,17,0,0,GBM626_E100_6,4
GBM626,18,2,r02,B100,r04,6,2000,18,1,0.0005,GBM626_B100_6,6
GBM626,18,2,r02,FBS,r04,6,2000,19,2,0.001,GBM626_FBS_6,2
GBM626,18,2,r02,CTRL,r04,6,2000,20,1,0.0005,GBM626_CTRL_6,1
GBM626,18,2,r02,CTRL,r05,6,2000,21,2,0.001,GBM626_CTRL_6,1
GBM626,18,2,r02,FBS,r05,6,2000,22,2,0.001,GBM626_FBS_6,2
GBM626,18,2,r02,B100,r05,6,2000,23,3,0.0015,GBM626_B100_6,6
GBM626,18,2,r02,E100,r05,6,2000,24,1,0.0005,GBM626_E100_6,4
GBM626,18,2,r02,S100,r05,6,2000,25,0,0,GBM626_S100_6,8
GBM549,23,1,r01,S100,r06,6,2000,26,0,0,GBM549_S100_6,8
GBM549,23,1,r01,E100,r06,6,2000,27,0,0,GBM549_E100_6,4
GBM549,23,1,r01,B100,r06,6,2000,28,0,0,GBM549_B100_6,6
GBM549,23,1,r01,FBS,r06,6,2000,29,0,0,GBM549_FBS_6,2
GBM549,23,1,r01,CTRL,r06,6,2000,30,0,0,GBM549_CTRL_6,1
GBM549,23,1,r01,CTRL,r01,6,2000,31,1,0.0005,GBM549_CTRL_6,1
GBM549,23,1,r01,FBS,r01,6,2000,32,1,0.0005,GBM549_FBS_6,2
GBM549,23,1,r01,B100,r01,6,2000,33,1,0.0005,GBM549_B100_6,6
GBM549,23,1,r01,E100,r01,6,2000,34,0,0,GBM549_E100_6,4
GBM549,23,1,r01,S100,r01,6,2000,35,0,0,GBM549_S100_6,8
GBM626,18,2,r02,S100,r02,6,2000,36,1,0.0005,GBM626_S100_6,8
GBM626,18,2,r02,E100,r02,6,2000,37,0,0,GBM626_E100_6,4
GBM626,18,2,r02,B100,r02,6,2000,38,1,0.0005,GBM626_B100_6,6
GBM626,18,2,r02,FBS,r02,6,2000,39,4,0.002,GBM626_FBS_6,2
GBM626,18,2,r02,CTRL,r02,6,2000,40,1,0.0005,GBM626_CTRL_6,1
GBM626,18,2,r02,CTRL,r03,6,2000,41,8,0.004,GBM626_CTRL_6,1
GBM626,18,2,r02,FBS,r03,6,2000,42,3,0.0015,GBM626_FBS_6,2
GBM626,18,2,r02,B100,r03,6,2000,43,0,0,GBM626_B100_6,6
GBM626,18,2,r02,E100,r03,6,2000,44,1,0.0005,GBM626_E100_6,4
GBM626,18,2,r02,S100,r03,6,2000,45,0,0,GBM626_S100_6,8
GBM549,23,1,r01,S100,r04,6,2000,46,1,0.0005,GBM549_S100_6,8
GBM549,23,1,r01,E100,r04,6,2000,47,0,0,GBM549_E100_6,4
GBM549,23,1,r01,B100,r04,6,2000,48,0,0,GBM549_B100_6,6
GBM549,23,1,r01,FBS,r04,6,2000,49,0,0,GBM549_FBS_6,2
GBM549,23,1,r01,CTRL,r04,6,2000,50,5,0.0025,GBM549_CTRL_6,1
GBM549,23,1,r01,CTRL,r05,6,2000,51,0,0,GBM549_CTRL_6,1
GBM549,23,1,r01,FBS,r05,6,2000,52,0,0,GBM549_FBS_6,2
GBM549,23,1,r01,B100,r05,6,2000,53,0,0,GBM549_B100_6,6
GBM549,23,1,r01,E100,r05,6,2000,54,0,0,GBM549_E100_6,4
GBM549,23,1,r01,S100,r05,6,2000,55,0,0,GBM549_S100_6,8
GBM626,18,2,r02,S100,r06,6,2000,56,0,0,GBM626_S100_6,8
GBM626,18,2,r02,E100,r06,6,2000,57,1,0.0005,GBM626_E100_6,4
GBM626,18,2,r02,B100,r06,6,2000,58,1,0.0005,GBM626_B100_6,6
GBM626,18,2,r02,FBS,r06,6,2000,59,3,0.0015,GBM626_FBS_6,2
GBM626,18,2,r02,CTRL,r06,6,2000,60,3,0.0015,GBM626_CTRL_6,1
GBM626,18,2,r02,CTRL,r01,4,1000,1,10,0.01,GBM626_CTRL_4,1
GBM626,18,2,r02,FBS,r01,4,1000,2,5,0.005,GBM626_FBS_4,2
GBM626,18,2,r02,B100,r01,4,1000,3,0,0,GBM626_B100_4,6
GBM626,18,2,r02,E100,r01,4,1000,4,0,0,GBM626_E100_4,4
GBM626,18,2,r02,S100,r01,4,1000,5,0,0,GBM626_S100_4,8
GBM549,23,1,r01,S100,r02,4,1000,6,2,0.002,GBM549_S100_4,8
GBM549,23,1,r01,E100,r02,4,1000,7,0,0,GBM549_E100_4,4
GBM549,23,1,r01,B100,r02,4,1000,8,3,0.003,GBM549_B100_4,6
GBM549,23,1,r01,FBS,r02,4,1000,9,1,0.001,GBM549_FBS_4,2
GBM549,23,1,r01,CTRL,r02,4,1000,10,2,0.002,GBM549_CTRL_4,1
GBM549,23,1,r01,CTRL,r03,4,1000,11,4,0.004,GBM549_CTRL_4,1
GBM549,23,1,r01,FBS,r03,4,1000,12,0,0,GBM549_FBS_4,2
GBM549,23,1,r01,B100,r03,4,1000,13,2,0.002,GBM549_B100_4,6
GBM549,23,1,r01,E100,r03,4,1000,14,3,0.003,GBM549_E100_4,4
GBM549,23,1,r01,S100,r03,4,1000,15,0,0,GBM549_S100_4,8
GBM626,18,2,r02,S100,r04,4,1000,16,2,0.002,GBM626_S100_4,8
GBM626,18,2,r02,E100,r04,4,1000,17,0,0,GBM626_E100_4,4
GBM626,18,2,r02,B100,r04,4,1000,18,1,0.001,GBM626_B100_4,6
GBM626,18,2,r02,FBS,r04,4,1000,19,8,0.008,GBM626_FBS_4,2
GBM626,18,2,r02,CTRL,r04,4,1000,20,4,0.004,GBM626_CTRL_4,1
GBM626,18,2,r02,CTRL,r05,4,1000,21,4,0.004,GBM626_CTRL_4,1
GBM626,18,2,r02,FBS,r05,4,1000,22,6,0.006,GBM626_FBS_4,2
GBM626,18,2,r02,B100,r05,4,1000,23,2,0.002,GBM626_B100_4,6
GBM626,18,2,r02,E100,r05,4,1000,24,0,0,GBM626_E100_4,4
GBM626,18,2,r02,S100,r05,4,1000,25,1,0.001,GBM626_S100_4,8
GBM549,23,1,r01,S100,r06,4,1000,26,2,0.002,GBM549_S100_4,8
GBM549,23,1,r01,E100,r06,4,1000,27,0,0,GBM549_E100_4,4
GBM549,23,1,r01,B100,r06,4,1000,28,1,0.001,GBM549_B100_4,6
GBM549,23,1,r01,FBS,r06,4,1000,29,4,0.004,GBM549_FBS_4,2
GBM549,23,1,r01,CTRL,r06,4,1000,30,3,0.003,GBM549_CTRL_4,1
GBM549,23,1,r01,CTRL,r01,4,1000,31,4,0.004,GBM549_CTRL_4,1
GBM549,23,1,r01,FBS,r01,4,1000,32,3,0.003,GBM549_FBS_4,2
GBM549,23,1,r01,B100,r01,4,1000,33,5,0.005,GBM549_B100_4,6
GBM549,23,1,r01,E100,r01,4,1000,34,2,0.002,GBM549_E100_4,4
GBM549,23,1,r01,S100,r01,4,1000,35,1,0.001,GBM549_S100_4,8
GBM626,18,2,r02,S100,r02,4,1000,36,0,0,GBM626_S100_4,8
GBM626,18,2,r02,E100,r02,4,1000,37,0,0,GBM626_E100_4,4
GBM626,18,2,r02,B100,r02,4,1000,38,0,0,GBM626_B100_4,6
GBM626,18,2,r02,FBS,r02,4,1000,39,8,0.008,GBM626_FBS_4,2
GBM626,18,2,r02,CTRL,r02,4,1000,40,6,0.006,GBM626_CTRL_4,1
GBM626,18,2,r02,CTRL,r03,4,1000,41,7,0.007,GBM626_CTRL_4,1
GBM626,18,2,r02,FBS,r03,4,1000,42,9,0.009,GBM626_FBS_4,2
GBM626,18,2,r02,B100,r03,4,1000,43,1,0.001,GBM626_B100_4,6
GBM626,18,2,r02,E100,r03,4,1000,44,0,0,GBM626_E100_4,4
GBM626,18,2,r02,S100,r03,4,1000,45,0,0,GBM626_S100_4,8
GBM549,23,1,r01,S100,r04,4,1000,46,2,0.002,GBM549_S100_4,8
GBM549,23,1,r01,E100,r04,4,1000,47,3,0.003,GBM549_E100_4,4
GBM549,23,1,r01,B100,r04,4,1000,48,2,0.002,GBM549_B100_4,6
GBM549,23,1,r01,FBS,r04,4,1000,49,3,0.003,GBM549_FBS_4,2
GBM549,23,1,r01,CTRL,r04,4,1000,50,5,0.005,GBM549_CTRL_4,1
GBM549,23,1,r01,CTRL,r05,4,1000,51,8,0.008,GBM549_CTRL_4,1
GBM549,23,1,r01,FBS,r05,4,1000,52,3,0.003,GBM549_FBS_4,2
GBM549,23,1,r01,B100,r05,4,1000,53,5,0.005,GBM549_B100_4,6
GBM549,23,1,r01,E100,r05,4,1000,54,0,0,GBM549_E100_4,4
GBM549,23,1,r01,S100,r05,4,1000,55,0,0,GBM549_S100_4,8
GBM626,18,2,r02,S100,r06,4,1000,56,2,0.002,GBM626_S100_4,8
GBM626,18,2,r02,E100,r06,4,1000,57,1,0.001,GBM626_E100_4,4
GBM626,18,2,r02,B100,r06,4,1000,58,1,0.001,GBM626_B100_4,6
GBM626,18,2,r02,FBS,r06,4,1000,59,7,0.007,GBM626_FBS_4,2
GBM626,18,2,r02,CTRL,r06,4,1000,60,5,0.005,GBM626_CTRL_4,1
GBM626,18,2,r02,CTRL,r01,2,500,1,15,0.03,GBM626_CTRL_2,1
GBM626,18,2,r02,FBS,r01,2,500,2,17,0.034,GBM626_FBS_2,2
GBM626,18,2,r02,B100,r01,2,500,3,4,0.008,GBM626_B100_2,6
GBM626,18,2,r02,E100,r01,2,500,4,2,0.004,GBM626_E100_2,4
GBM626,18,2,r02,S100,r01,2,500,5,3,0.006,GBM626_S100_2,8
GBM549,23,1,r01,S100,r02,2,500,6,2,0.004,GBM549_S100_2,8
GBM549,23,1,r01,E100,r02,2,500,7,2,0.004,GBM549_E100_2,4
GBM549,23,1,r01,B100,r02,2,500,8,4,0.008,GBM549_B100_2,6
GBM549,23,1,r01,FBS,r02,2,500,9,6,0.012,GBM549_FBS_2,2
GBM549,23,1,r01,CTRL,r02,2,500,10,4,0.008,GBM549_CTRL_2,1
GBM549,23,1,r01,CTRL,r03,2,500,11,5,0.01,GBM549_CTRL_2,1
GBM549,23,1,r01,FBS,r03,2,500,12,3,0.006,GBM549_FBS_2,2
GBM549,23,1,r01,B100,r03,2,500,13,6,0.012,GBM549_B100_2,6
GBM549,23,1,r01,E100,r03,2,500,14,2,0.004,GBM549_E100_2,4
GBM549,23,1,r01,S100,r03,2,500,15,1,0.002,GBM549_S100_2,8
GBM626,18,2,r02,S100,r04,2,500,16,4,0.008,GBM626_S100_2,8
GBM626,18,2,r02,E100,r04,2,500,17,1,0.002,GBM626_E100_2,4
GBM626,18,2,r02,B100,r04,2,500,18,0,0,GBM626_B100_2,6
GBM626,18,2,r02,FBS,r04,2,500,19,12,0.024,GBM626_FBS_2,2
GBM626,18,2,r02,CTRL,r04,2,500,20,7,0.014,GBM626_CTRL_2,1
GBM626,18,2,r02,CTRL,r05,2,500,21,6,0.012,GBM626_CTRL_2,1
GBM626,18,2,r02,FBS,r05,2,500,22,14,0.028,GBM626_FBS_2,2
GBM626,18,2,r02,B100,r05,2,500,23,2,0.004,GBM626_B100_2,6
GBM626,18,2,r02,E100,r05,2,500,24,0,0,GBM626_E100_2,4
GBM626,18,2,r02,S100,r05,2,500,25,0,0,GBM626_S100_2,8
GBM549,23,1,r01,S100,r06,2,500,26,3,0.006,GBM549_S100_2,8
GBM549,23,1,r01,E100,r06,2,500,27,1,0.002,GBM549_E100_2,4
GBM549,23,1,r01,B100,r06,2,500,28,5,0.01,GBM549_B100_2,6
GBM549,23,1,r01,FBS,r06,2,500,29,6,0.012,GBM549_FBS_2,2
GBM549,23,1,r01,CTRL,r06,2,500,30,6,0.012,GBM549_CTRL_2,1
GBM549,23,1,r01,CTRL,r01,2,500,31,5,0.01,GBM549_CTRL_2,1
GBM549,23,1,r01,FBS,r01,2,500,32,4,0.008,GBM549_FBS_2,2
GBM549,23,1,r01,B100,r01,2,500,33,6,0.012,GBM549_B100_2,6
GBM549,23,1,r01,E100,r01,2,500,34,1,0.002,GBM549_E100_2,4
GBM549,23,1,r01,S100,r01,2,500,35,2,0.004,GBM549_S100_2,8
GBM626,18,2,r02,S100,r02,2,500,36,1,0.002,GBM626_S100_2,8
GBM626,18,2,r02,E100,r02,2,500,37,0,0,GBM626_E100_2,4
GBM626,18,2,r02,B100,r02,2,500,38,4,0.008,GBM626_B100_2,6
GBM626,18,2,r02,FBS,r02,2,500,39,17,0.034,GBM626_FBS_2,2
GBM626,18,2,r02,CTRL,r02,2,500,40,7,0.014,GBM626_CTRL_2,1
GBM626,18,2,r02,CTRL,r03,2,500,41,13,0.026,GBM626_CTRL_2,1
GBM626,18,2,r02,FBS,r03,2,500,42,7,0.014,GBM626_FBS_2,2
GBM626,18,2,r02,B100,r03,2,500,43,2,0.004,GBM626_B100_2,6
GBM626,18,2,r02,E100,r03,2,500,44,0,0,GBM626_E100_2,4
GBM626,18,2,r02,S100,r03,2,500,45,1,0.002,GBM626_S100_2,8
GBM549,23,1,r01,S100,r04,2,500,46,3,0.006,GBM549_S100_2,8
GBM549,23,1,r01,E100,r04,2,500,47,4,0.008,GBM549_E100_2,4
GBM549,23,1,r01,B100,r04,2,500,48,4,0.008,GBM549_B100_2,6
GBM549,23,1,r01,FBS,r04,2,500,49,4,0.008,GBM549_FBS_2,2
GBM549,23,1,r01,CTRL,r04,2,500,50,4,0.008,GBM549_CTRL_2,1
GBM549,23,1,r01,CTRL,r05,2,500,51,5,0.01,GBM549_CTRL_2,1
GBM549,23,1,r01,FBS,r05,2,500,52,5,0.01,GBM549_FBS_2,2
GBM549,23,1,r01,B100,r05,2,500,53,1,0.002,GBM549_B100_2,6
GBM549,23,1,r01,E100,r05,2,500,54,4,0.008,GBM549_E100_2,4
GBM549,23,1,r01,S100,r05,2,500,55,6,0.012,GBM549_S100_2,8
GBM626,18,2,r02,S100,r06,2,500,56,2,0.004,GBM626_S100_2,8
GBM626,18,2,r02,E100,r06,2,500,57,3,0.006,GBM626_E100_2,4
GBM626,18,2,r02,B100,r06,2,500,58,1,0.002,GBM626_B100_2,6
GBM626,18,2,r02,FBS,r06,2,500,59,14,0.028,GBM626_FBS_2,2
GBM626,18,2,r02,CTRL,r06,2,500,60,8,0.016,GBM626_CTRL_2,1
GBM626,18,2,r02,CTRL,r01,0,250,1,8,0.032,GBM626_CTRL_0,1
GBM626,18,2,r02,FBS,r01,0,250,2,17,0.068,GBM626_FBS_0,2
GBM626,18,2,r02,B100,r01,0,250,3,2,0.008,GBM626_B100_0,6
GBM626,18,2,r02,E100,r01,0,250,4,5,0.02,GBM626_E100_0,4
GBM626,18,2,r02,S100,r01,0,250,5,14,0.056,GBM626_S100_0,8
GBM549,23,1,r01,S100,r02,0,250,6,6,0.024,GBM549_S100_0,8
GBM549,23,1,r01,E100,r02,0,250,7,5,0.02,GBM549_E100_0,4
GBM549,23,1,r01,B100,r02,0,250,8,7,0.028,GBM549_B100_0,6
GBM549,23,1,r01,FBS,r02,0,250,9,9,0.036,GBM549_FBS_0,2
GBM549,23,1,r01,CTRL,r02,0,250,10,5,0.02,GBM549_CTRL_0,1
GBM549,23,1,r01,CTRL,r03,0,250,11,5,0.02,GBM549_CTRL_0,1
GBM549,23,1,r01,FBS,r03,0,250,12,4,0.016,GBM549_FBS_0,2
GBM549,23,1,r01,B100,r03,0,250,13,6,0.024,GBM549_B100_0,6
GBM549,23,1,r01,E100,r03,0,250,14,6,0.024,GBM549_E100_0,4
GBM549,23,1,r01,S100,r03,0,250,15,3,0.012,GBM549_S100_0,8
GBM626,18,2,r02,S100,r04,0,250,16,12,0.048,GBM626_S100_0,8
GBM626,18,2,r02,E100,r04,0,250,17,5,0.02,GBM626_E100_0,4
GBM626,18,2,r02,B100,r04,0,250,18,5,0.02,GBM626_B100_0,6
GBM626,18,2,r02,FBS,r04,0,250,19,10,0.04,GBM626_FBS_0,2
GBM626,18,2,r02,CTRL,r04,0,250,20,9,0.036,GBM626_CTRL_0,1
GBM626,18,2,r02,CTRL,r05,0,250,21,9,0.036,GBM626_CTRL_0,1
GBM626,18,2,r02,FBS,r05,0,250,22,13,0.052,GBM626_FBS_0,2
GBM626,18,2,r02,B100,r05,0,250,23,7,0.028,GBM626_B100_0,6
GBM626,18,2,r02,E100,r05,0,250,24,8,0.032,GBM626_E100_0,4
GBM626,18,2,r02,S100,r05,0,250,25,9,0.036,GBM626_S100_0,8
GBM549,23,1,r01,S100,r06,0,250,26,2,0.008,GBM549_S100_0,8
GBM549,23,1,r01,E100,r06,0,250,27,6,0.024,GBM549_E100_0,4
GBM549,23,1,r01,B100,r06,0,250,28,4,0.016,GBM549_B100_0,6
GBM549,23,1,r01,FBS,r06,0,250,29,7,0.028,GBM549_FBS_0,2
GBM549,23,1,r01,CTRL,r06,0,250,30,9,0.036,GBM549_CTRL_0,1
GBM549,23,1,r01,CTRL,r01,0,250,31,4,0.016,GBM549_CTRL_0,1
GBM549,23,1,r01,FBS,r01,0,250,32,7,0.028,GBM549_FBS_0,2
GBM549,23,1,r01,B100,r01,0,250,33,8,0.032,GBM549_B100_0,6
GBM549,23,1,r01,E100,r01,0,250,34,7,0.028,GBM549_E100_0,4
GBM549,23,1,r01,S100,r01,0,250,35,4,0.016,GBM549_S100_0,8
GBM626,18,2,r02,S100,r02,0,250,36,8,0.032,GBM626_S100_0,8
GBM626,18,2,r02,E100,r02,0,250,37,10,0.04,GBM626_E100_0,4
GBM626,18,2,r02,B100,r02,0,250,38,5,0.02,GBM626_B100_0,6
GBM626,18,2,r02,FBS,r02,0,250,39,15,0.06,GBM626_FBS_0,2
GBM626,18,2,r02,CTRL,r02,0,250,40,7,0.028,GBM626_CTRL_0,1
GBM626,18,2,r02,CTRL,r03,0,250,41,10,0.04,GBM626_CTRL_0,1
GBM626,18,2,r02,FBS,r03,0,250,42,11,0.044,GBM626_FBS_0,2
GBM626,18,2,r02,B100,r03,0,250,43,3,0.012,GBM626_B100_0,6
GBM626,18,2,r02,E100,r03,0,250,44,7,0.028,GBM626_E100_0,4
GBM626,18,2,r02,S100,r03,0,250,45,8,0.032,GBM626_S100_0,8
GBM549,23,1,r01,S100,r04,0,250,46,3,0.012,GBM549_S100_0,8
GBM549,23,1,r01,E100,r04,0,250,47,2,0.008,GBM549_E100_0,4
GBM549,23,1,r01,B100,r04,0,250,48,4,0.016,GBM549_B100_0,6
GBM549,23,1,r01,FBS,r04,0,250,49,5,0.02,GBM549_FBS_0,2
GBM549,23,1,r01,CTRL,r04,0,250,50,4,0.016,GBM549_CTRL_0,1
GBM549,23,1,r01,CTRL,r05,0,250,51,7,0.028,GBM549_CTRL_0,1
GBM549,23,1,r01,FBS,r05,0,250,52,7,0.028,GBM549_FBS_0,2
GBM549,23,1,r01,B100,r05,0,250,53,3,0.012,GBM549_B100_0,6
GBM549,23,1,r01,E100,r05,0,250,54,4,0.016,GBM549_E100_0,4
GBM549,23,1,r01,S100,r05,0,250,55,3,0.012,GBM549_S100_0,8
GBM626,18,2,r02,S100,r06,0,250,56,13,0.052,GBM626_S100_0,8
GBM626,18,2,r02,E100,r06,0,250,57,6,0.024,GBM626_E100_0,4
GBM626,18,2,r02,B100,r06,0,250,58,4,0.016,GBM626_B100_0,6
GBM626,18,2,r02,FBS,r06,0,250,59,11,0.044,GBM626_FBS_0,2
GBM626,18,2,r02,CTRL,r06,0,250,60,9,0.036,GBM626_CTRL_0,1
GBM549,23,2,r02,CTRL,r01,0,250,1,6,0.024,GBM549_CTRL_0,1
GBM549,23,2,r02,FBS,r01,0,250,2,0,0,GBM549_FBS_0,2
GBM549,23,2,r02,B100,r01,0,250,3,1,0.004,GBM549_B100_0,6
GBM549,23,2,r02,E100,r01,0,250,4,1,0.004,GBM549_E100_0,4
GBM549,23,2,r02,S100,r01,0,250,5,2,0.008,GBM549_S100_0,8
GBM549,23,2,r02,S100,r02,0,250,6,0,0,GBM549_S100_0,8
GBM549,23,2,r02,E100,r02,0,250,7,3,0.012,GBM549_E100_0,4
GBM549,23,2,r02,B100,r02,0,250,8,0,0,GBM549_B100_0,6
GBM549,23,2,r02,FBS,r02,0,250,9,3,0.012,GBM549_FBS_0,2
GBM549,23,2,r02,CTRL,r02,0,250,10,2,0.008,GBM549_CTRL_0,1
GBM549,23,2,r02,CTRL,r03,0,250,11,4,0.016,GBM549_CTRL_0,1
GBM549,23,2,r02,FBS,r03,0,250,12,1,0.004,GBM549_FBS_0,2
GBM549,23,2,r02,B100,r03,0,250,13,4,0.016,GBM549_B100_0,6
GBM549,23,2,r02,E100,r03,0,250,14,0,0,GBM549_E100_0,4
GBM549,23,2,r02,S100,r03,0,250,15,3,0.012,GBM549_S100_0,8
GBM549,23,2,r02,S100,r04,0,250,16,4,0.016,GBM549_S100_0,8
GBM549,23,2,r02,E100,r04,0,250,17,3,0.012,GBM549_E100_0,4
GBM549,23,2,r02,B100,r04,0,250,18,1,0.004,GBM549_B100_0,6
GBM549,23,2,r02,FBS,r04,0,250,19,0,0,GBM549_FBS_0,2
GBM549,23,2,r02,CTRL,r04,0,250,20,3,0.012,GBM549_CTRL_0,1
GBM549,23,2,r02,CTRL,r05,0,250,21,1,0.004,GBM549_CTRL_0,1
GBM549,23,2,r02,FBS,r05,0,250,22,2,0.008,GBM549_FBS_0,2
GBM549,23,2,r02,B100,r05,0,250,23,2,0.008,GBM549_B100_0,6
GBM549,23,2,r02,E100,r05,0,250,24,4,0.016,GBM549_E100_0,4
GBM549,23,2,r02,S100,r05,0,250,25,1,0.004,GBM549_S100_0,8
GBM549,23,2,r02,S100,r06,0,250,26,2,0.008,GBM549_S100_0,8
GBM549,23,2,r02,E100,r06,0,250,27,1,0.004,GBM549_E100_0,4
GBM549,23,2,r02,B100,r06,0,250,28,4,0.016,GBM549_B100_0,6
GBM549,23,2,r02,FBS,r06,0,250,29,2,0.008,GBM549_FBS_0,2
GBM549,23,2,r02,CTRL,r06,0,250,30,2,0.008,GBM549_CTRL_0,1
GBM549,23,2,r02,CTRL,r01,0,250,31,2,0.008,GBM549_CTRL_0,1
GBM549,23,2,r02,FBS,r01,0,250,32,1,0.004,GBM549_FBS_0,2
GBM549,23,2,r02,B100,r01,0,250,33,1,0.004,GBM549_B100_0,6
GBM549,23,2,r02,E100,r01,0,250,34,0,0,GBM549_E100_0,4
GBM549,23,2,r02,S100,r01,0,250,35,1,0.004,GBM549_S100_0,8
GBM549,23,2,r02,S100,r02,0,250,36,1,0.004,GBM549_S100_0,8
GBM549,23,2,r02,E100,r02,0,250,37,0,0,GBM549_E100_0,4
GBM549,23,2,r02,B100,r02,0,250,38,1,0.004,GBM549_B100_0,6
GBM549,23,2,r02,FBS,r02,0,250,39,0,0,GBM549_FBS_0,2
GBM549,23,2,r02,CTRL,r02,0,250,40,2,0.008,GBM549_CTRL_0,1
GBM549,23,2,r02,CTRL,r03,0,250,41,2,0.008,GBM549_CTRL_0,1
GBM549,23,2,r02,FBS,r03,0,250,42,1,0.004,GBM549_FBS_0,2
GBM549,23,2,r02,B100,r03,0,250,43,1,0.004,GBM549_B100_0,6
GBM549,23,2,r02,E100,r03,0,250,44,2,0.008,GBM549_E100_0,4
GBM549,23,2,r02,S100,r03,0,250,45,3,0.012,GBM549_S100_0,8
GBM549,23,2,r02,S100,r04,0,250,46,5,0.02,GBM549_S100_0,8
GBM549,23,2,r02,E100,r04,0,250,47,1,0.004,GBM549_E100_0,4
GBM549,23,2,r02,B100,r04,0,250,48,2,0.008,GBM549_B100_0,6
GBM549,23,2,r02,FBS,r04,0,250,49,2,0.008,GBM549_FBS_0,2
GBM549,23,2,r02,CTRL,r04,0,250,50,2,0.008,GBM549_CTRL_0,1
GBM549,23,2,r02,CTRL,r05,0,250,51,1,0.004,GBM549_CTRL_0,1
GBM549,23,2,r02,FBS,r05,0,250,52,3,0.012,GBM549_FBS_0,2
GBM549,23,2,r02,B100,r05,0,250,53,3,0.012,GBM549_B100_0,6
GBM549,23,2,r02,E100,r05,0,250,54,1,0.004,GBM549_E100_0,4
GBM549,23,2,r02,S100,r05,0,250,55,3,0.012,GBM549_S100_0,8
GBM549,23,2,r02,S100,r06,0,250,56,0,0,GBM549_S100_0,8
GBM549,23,2,r02,E100,r06,0,250,57,3,0.012,GBM549_E100_0,4
GBM549,23,2,r02,B100,r06,0,250,58,0,0,GBM549_B100_0,6
GBM549,23,2,r02,FBS,r06,0,250,59,0,0,GBM549_FBS_0,2
GBM549,23,2,r02,CTRL,r06,0,250,60,2,0.008,GBM549_CTRL_0,1
GBM549,23,2,r02,CTRL,r01,6,2000,1,2,0.001,GBM549_CTRL_6,1
GBM549,23,2,r02,FBS,r01,6,2000,2,0,0,GBM549_FBS_6,2
GBM549,23,2,r02,B100,r01,6,2000,3,6,0.003,GBM549_B100_6,6
GBM549,23,2,r02,E100,r01,6,2000,4,1,0.0005,GBM549_E100_6,4
GBM549,23,2,r02,S100,r01,6,2000,5,0,0,GBM549_S100_6,8
GBM549,23,2,r02,S100,r02,6,2000,6,2,0.001,GBM549_S100_6,8
GBM549,23,2,r02,E100,r02,6,2000,7,2,0.001,GBM549_E100_6,4
GBM549,23,2,r02,B100,r02,6,2000,8,1,0.0005,GBM549_B100_6,6
GBM549,23,2,r02,FBS,r02,6,2000,9,4,0.002,GBM549_FBS_6,2
GBM549,23,2,r02,CTRL,r02,6,2000,10,2,0.001,GBM549_CTRL_6,1
GBM549,23,2,r02,CTRL,r03,6,2000,11,0,0,GBM549_CTRL_6,1
GBM549,23,2,r02,FBS,r03,6,2000,12,0,0,GBM549_FBS_6,2
GBM549,23,2,r02,B100,r03,6,2000,13,2,0.001,GBM549_B100_6,6
GBM549,23,2,r02,E100,r03,6,2000,14,0,0,GBM549_E100_6,4
GBM549,23,2,r02,S100,r03,6,2000,15,1,0.0005,GBM549_S100_6,8
GBM549,23,2,r02,S100,r04,6,2000,16,1,0.0005,GBM549_S100_6,8
GBM549,23,2,r02,E100,r04,6,2000,17,2,0.001,GBM549_E100_6,4
GBM549,23,2,r02,B100,r04,6,2000,18,0,0,GBM549_B100_6,6
GBM549,23,2,r02,FBS,r04,6,2000,19,1,0.0005,GBM549_FBS_6,2
GBM549,23,2,r02,CTRL,r04,6,2000,20,0,0,GBM549_CTRL_6,1
GBM549,23,2,r02,CTRL,r05,6,2000,21,2,0.001,GBM549_CTRL_6,1
GBM549,23,2,r02,FBS,r05,6,2000,22,3,0.0015,GBM549_FBS_6,2
GBM549,23,2,r02,B100,r05,6,2000,23,6,0.003,GBM549_B100_6,6
GBM549,23,2,r02,E100,r05,6,2000,24,1,0.0005,GBM549_E100_6,4
GBM549,23,2,r02,S100,r05,6,2000,25,1,0.0005,GBM549_S100_6,8
GBM549,23,2,r02,S100,r06,6,2000,26,3,0.0015,GBM549_S100_6,8
GBM549,23,2,r02,E100,r06,6,2000,27,0,0,GBM549_E100_6,4
GBM549,23,2,r02,B100,r06,6,2000,28,4,0.002,GBM549_B100_6,6
